agent,avg_rate_bps,deadline_miss_s,edge0_load,edge1_load,edge2_load,edge3_load,edge4_load,edge5_load,edge6_load,edge7_load,edge8_load,edge9_load,energy_j,final_edge,final_edge_load,latency_s,load_imbalance,packet_loss,route,success,task,time_s
PKW301,881655.4925455947,0.0,0.1338454,0.0,0.0813608,0.09984087272727273,0.0134416,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,0.9530891033795688,2,0.0813608,1.9885469917091374,0.9399609369417218,0.35728531813529857,E3->E2,1.0,PKW301_333_0,333.0
PKW301,881655.4925455947,0.6134818748125248,0.1338454,0.0,0.08453488,0.09984087272727273,0.0134416,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,8.260105500131264,2,0.08453488,16.613481874812525,0.9366720404994234,0.35728531813529857,E3->E2,0.0,PKW301_333_1,333.0
PKW301,881655.4925455947,0.0,0.1338454,0.0,0.08863408,0.09984087272727273,0.0134416,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,3.176963661998562,2,0.08863408,6.445921385697124,0.9327731387097306,0.35728531813529857,E3->E2,1.0,PKW301_333_2,333.0
PKW302,nan,0.0,0.1338454,0.0,0.08863408,0.09984087272727273,0.0134416,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,2.78e-09,,nan,0.015567999999999999,0.9327731387097306,0.0,LOCAL,1.0,PKW302_333_0,333.0
PKW302,458123.0918872885,0.0,0.1338454,0.0,0.08863408,0.09984087272727273,0.0158824,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,4.8569924177959445,4,0.0158824,9.72986721118389,0.9264684885386378,0.6425844852851911,UAV4->E4,1.0,PKW302_333_1,333.0
PKW302,nan,0.0,0.1338454,0.0,0.08863408,0.09984087272727273,0.0158824,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,4.68e-09,,nan,0.1005568,0.9264684885386378,0.0,LOCAL,1.0,PKW302_333_2,333.0
PKW304,282917.61566383956,0.0,0.1363714,0.0,0.08863408,0.09984087272727273,0.0158824,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,4.241997443479248,0,0.1363714,8.621806273486495,0.9268608333124064,0.7290287116851215,E1->E0,1.0,PKW304_333_1,333.0
PKW304,282917.61566383956,54.06977612342439,0.1552318,0.0,0.08863408,0.09984087272727273,0.0158824,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,39.4505761671202,0,0.1552318,79.06977612342439,0.933107396668564,0.7290287116851215,E1->E0,0.0,PKW304_333_2,333.0
PKW305,nan,0.0,0.1552318,0.0,0.08863408,0.09984087272727273,0.0158824,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,1.7400000000000002e-09,,nan,0.036888,0.933107396668564,0.0,LOCAL,1.0,PKW305_333_0,333.0
PKW307,888285.8642132496,0.0,0.1695454,0.0,0.08863408,0.09984087272727273,0.0158824,0.0,0.18191555555555555,0.03505776,0.0,0.13358506666666667,6.4843990421543545,0,0.1695454,13.138343468404708,0.9413143194011628,0.3534079094574597,DIRECT_E0,1.0,PKW307_333_1,333.0
PKW308,335570.8584116091,6.4602526343548945,0.1695454,0.0,0.08863408,0.09984087272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.13358506666666667,9.137355211574336,6,0.18554222222222222,18.460252634354894,0.9447057984942411,0.7278392230824517,UAV1->E6,0.0,PKW308_333_1,333.0
PKW309,888286.2820450506,0.0,0.1695454,0.0,0.09572016,0.09984087272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.13358506666666667,7.79304929282095,2,0.09572016,15.690122732841902,0.9382607960889151,0.35340766658702016,E3->E2,1.0,PKW309_333_0,333.0
PKW311,nan,0.0,0.1695454,0.0,0.09572016,0.09984087272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.13358506666666667,2.94e-09,,nan,0.0155232,0.9382607960889151,0.0,LOCAL,1.0,PKW311_333_2,333.0
PKW312,282917.63666412386,37.52222244661527,0.1753126,0.0,0.09572016,0.09984087272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.13358506666666667,25.169182925899634,0,0.1753126,50.52222244661527,0.9420207678094307,0.7290286792155742,E1->E0,0.0,PKW312_333_2,333.0
PKW313,581912.1982968646,7.570399413048214,0.1753126,0.0,0.09572016,0.09984087272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15193066666666666,20.20923439003877,9,0.15193066666666666,40.570399413048214,0.9424196720116766,0.4701703273676106,DIRECT_E9,0.0,PKW313_333_1,333.0
PKW314,nan,0.0,0.1753126,0.0,0.09572016,0.09984087272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15193066666666666,8.500000000000001e-10,,nan,0.015572,0.9424196720116766,0.0,LOCAL,1.0,PKW314_333_1,333.0
PKW315,458123.1121720305,0.0,0.1753126,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15193066666666666,2.3578769252838083,3,0.10152567272727273,4.818575497340389,0.9410961518210403,0.5379878052826832,E4->E3,1.0,PKW315_333_0,333.0
PKW316,282917.6405115376,15.960199129689045,0.1809182,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15193066666666666,10.887792470668522,0,0.1809182,21.960199129689045,0.9445456142379471,0.7290286732669025,E1->E0,0.0,PKW316_333_0,333.0
PKW316,282917.6405115376,10.546743735209482,0.1907682,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15193066666666666,17.67498777390874,0,0.1907682,35.54674373520948,0.9514162382931085,0.7290286732669025,E1->E0,0.0,PKW316_333_2,333.0
PKW317,581909.9782835445,3.8888774241163366,0.1907682,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15244026666666666,3.368218581532835,9,0.15244026666666666,6.888877424116337,0.9514536173372283,0.4701724583669723,DIRECT_E9,0.0,PKW317_333_0,333.0
PKW317,581909.9782835445,0.0,0.1907682,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15973893333333333,11.685656305127143,9,0.15973893333333333,23.53105152040362,0.9523720879656767,0.4701724583669723,DIRECT_E9,1.0,PKW317_333_1,333.0
PKW317,nan,0.0,0.1907682,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15973893333333333,1.8000000000000002e-09,,nan,0.015696,0.9523720879656767,0.0,LOCAL,1.0,PKW317_333_2,333.0
PKW318,888286.2693830444,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18554222222222222,0.03505776,0.0,0.15973893333333333,5.433474413961901,0,0.1963314,11.063280220115802,0.9564336839569224,0.4997923650544631,UAV3->E0,1.0,PKW318_333_1,333.0
PKW319,257410.2853053278,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.18900675555555554,0.03505776,0.0,0.15973893333333333,8.849427272757055,6,0.18900675555555554,17.887861286975664,0.9584873929657877,0.8207555640042616,UAV1->E6,1.0,PKW319_333_0,333.0
PKW320,1250030.3957622256,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20364035555555557,0.03505776,0.0,0.15973893333333333,8.607790693909275,6,0.20364035555555557,17.419221730981107,0.9684277517732506,0.2689420080164748,DIRECT_E6,1.0,PKW320_333_2,333.0
PKW321,nan,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20364035555555557,0.03505776,0.0,0.15973893333333333,4.08e-09,,nan,0.0528768,0.9684277517732506,0.0,LOCAL,1.0,PKW321_333_0,333.0
PKW321,1250027.5176115455,3.7683358918906933,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.15973893333333333,5.279883771569569,6,0.20856835555555556,10.768335891890693,0.9721997099013714,0.2689430386177876,DIRECT_E6,0.0,PKW321_333_1,333.0
PKW323,nan,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.15973893333333333,3.9900000000000005e-09,,nan,0.038304,0.9721997099013714,0.0,LOCAL,1.0,PKW323_333_0,333.0
PKW323,nan,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.15973893333333333,1.93e-09,,nan,0.0782936,0.9721997099013714,0.0,LOCAL,1.0,PKW323_333_1,333.0
PKW324,370002.8829424721,18.939027359956036,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.16605933333333334,22.381516021555353,9,0.16605933333333334,44.939027359956036,0.9726042292269911,0.597189474860587,E8->E9,0.0,PKW324_333_0,333.0
PKW324,nan,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.16605933333333334,2.51e-09,,nan,0.0088352,0.9726042292269911,0.0,LOCAL,1.0,PKW324_333_1,333.0
PKW325,nan,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.16605933333333334,1.48e-09,,nan,0.0287712,0.9726042292269911,0.0,LOCAL,1.0,PKW325_333_2,333.0
PKW326,369999.89241089515,26.435577077161106,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.17335893333333333,25.625421080229884,9,0.17335893333333333,51.435577077161106,0.973658175717138,0.597193805999306,E8->E9,0.0,PKW326_333_1,333.0
PKW326,369999.89241089515,41.658502349167236,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1770256,29.73413837818362,9,0.1770256,59.658502349167236,0.9744143979614354,0.597193805999306,E8->E9,0.0,PKW326_333_2,333.0
PKW327,nan,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1770256,9.200000000000001e-10,,nan,0.0032384,0.9744143979614354,0.0,LOCAL,1.0,PKW327_333_1,333.0
PKW329,nan,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1770256,4.44e-09,,nan,0.04759680000000001,0.9744143979614354,0.0,LOCAL,1.0,PKW329_333_1,333.0
PKW329,581903.6274126981,16.001971888152703,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.18032346666666665,11.410824216107018,9,0.18032346666666665,23.001971888152703,0.9752192482832007,0.4701785546419008,DIRECT_E9,0.0,PKW329_333_2,333.0
PKW330,458123.069947493,0.0,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.19086426666666667,14.571020074070313,9,0.19086426666666667,29.332904379671294,0.9785465374199059,0.6426028153495797,UAV0->E9,1.0,PKW330_333_1,333.0
PKW330,458123.069947493,7.90256539600297,0.1963314,0.0,0.09572016,0.10152567272727273,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1940952,9.354235106389485,9,0.1940952,18.90256539600297,0.9797858223094347,0.6426028153495797,UAV0->E9,0.0,PKW330_333_2,333.0
PKW332,262337.0956870453,70.03601778467772,0.1963314,0.0,0.09572016,0.10668290909090909,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1940952,42.96466744166541,3,0.10668290909090909,86.03601778467772,0.9752508026638124,0.8149179638603555,UAV2->E3,0.0,PKW332_333_0,333.0
PKW332,nan,0.0,0.1963314,0.0,0.09572016,0.10668290909090909,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1940952,5.400000000000001e-10,,nan,0.003024,0.9752508026638124,0.0,LOCAL,1.0,PKW332_333_1,333.0
PKW333,nan,0.0,0.1963314,0.0,0.09572016,0.10668290909090909,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1940952,4.8800000000000005e-09,,nan,0.0554368,0.9752508026638124,0.0,LOCAL,1.0,PKW333_333_2,333.0
PKW334,262337.09947067744,30.192197989077826,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.20856835555555556,0.03505776,0.0,0.1940952,28.539706492345005,3,0.11278501818181819,57.192197989077826,0.9703851913119901,0.8149179593699528,UAV2->E3,0.0,PKW334_333_0,333.0
PKW336,1249625.0780248959,0.0,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.20990257777777777,0.03505776,0.0,0.1940952,2.7366501939451906,6,0.20990257777777777,5.683202961820658,0.9711740182406089,0.434562973982376,UAV1->E6,1.0,PKW336_333_0,333.0
PKW337,nan,0.0,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.20990257777777777,0.03505776,0.0,0.1940952,6e-10,,nan,0.005904,0.9711740182406089,0.0,LOCAL,1.0,PKW337_333_0,333.0
PKW339,1250030.284084915,3.174202804379373,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.21461368888888888,0.03505776,0.0,0.1940952,8.479794559770243,6,0.21461368888888888,17.174202804379373,0.9740731633688787,0.26894204800553084,DIRECT_E6,0.0,PKW339_333_0,333.0
PKW340,1250030.2273222916,8.78462230848678,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.2169504,0.03505776,0.0,0.1940952,6.78383595549889,6,0.2169504,13.78462230848678,0.9755751689141335,0.2689420683309124,DIRECT_E6,0.0,PKW340_333_0,333.0
PKW340,1250030.2273222916,0.0,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.1940952,3.6479117914340353,6,0.22167253333333334,7.517496106764904,0.9787351162716784,0.2689420683309124,DIRECT_E6,1.0,PKW340_333_1,333.0
PKW341,nan,0.0,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.1940952,3.97e-09,,nan,0.0120688,0.9787351162716784,0.0,LOCAL,1.0,PKW341_333_0,333.0
PKW341,nan,0.0,0.1963314,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.1940952,4.700000000000001e-09,,nan,0.1233648,0.9787351162716784,0.0,LOCAL,1.0,PKW341_333_2,333.0
PKW342,282917.64183095354,22.93159902666605,0.2015154,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.1940952,20.361585816213026,0,0.2015154,40.93159902666605,0.9806471171818196,0.7290286712268887,E1->E0,0.0,PKW342_333_2,333.0
PKW343,nan,0.0,0.2015154,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.1940952,1.83e-09,,nan,0.0418704,0.9806471171818196,0.0,LOCAL,1.0,PKW343_333_0,333.0
PKW343,nan,0.0,0.2015154,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.1940952,7.7e-10,,nan,0.0466136,0.9806471171818196,0.0,LOCAL,1.0,PKW343_333_1,333.0
PKW344,nan,0.0,0.2015154,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.1940952,4.3300000000000006e-09,,nan,0.0394896,0.9806471171818196,0.0,LOCAL,1.0,PKW344_333_0,333.0
PKW344,370002.89952882146,39.67501260017892,0.2015154,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,29.235108311033457,9,0.204796,58.67501260017892,0.9842997988357758,0.6883991941943378,UAV0->E9,0.0,PKW344_333_2,333.0
PKW345,282917.6337032229,0.0,0.2040174,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,4.241997172967774,0,0.2040174,8.689451732591548,0.9851916212457682,0.729028683793565,E1->E0,1.0,PKW345_333_1,333.0
PKW345,nan,0.0,0.2040174,0.0,0.09572016,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,1.41e-09,,nan,0.0262824,0.9851916212457682,0.0,LOCAL,1.0,PKW345_333_2,333.0
PKW346,888286.2877849739,0.0,0.2040174,0.0,0.10588736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,8.063328409213927,2,0.10588736,16.241136160677854,0.9755182811313051,0.35340766325061246,E3->E2,1.0,PKW346_333_0,333.0
PKW346,nan,0.0,0.2040174,0.0,0.10588736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,1.6000000000000003e-09,,nan,0.009344,0.9755182811313051,0.0,LOCAL,1.0,PKW346_333_2,333.0
PKW347,nan,0.0,0.2040174,0.0,0.10588736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,3.7500000000000005e-09,,nan,0.0366,0.9755182811313051,0.0,LOCAL,1.0,PKW347_333_1,333.0
PKW348,282917.63890438934,20.71757343039527,0.2192074,0.0,0.10588736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,24.744983022141636,0,0.2192074,49.71757343039527,0.981903108054783,0.7290286757517908,E1->E0,0.0,PKW348_333_0,333.0
PKW349,282917.46194564394,0.0,0.2206528,0.0,0.10588736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,10.32219937207258,0,0.2206528,20.86855554097716,0.9826037269664303,0.7290289493562033,E1->E0,1.0,PKW349_333_0,333.0
PKW349,282917.46194564394,0.0,0.2214288,0.0,0.10588736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,5.655999656614235,0,0.2214288,11.53534811012447,0.9829862168563273,0.7290289493562033,E1->E0,1.0,PKW349_333_2,333.0
PKW350,6429740.544867183,0.0,0.2353752,0.0,0.10588736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,2.071512794232039,0,0.2353752,4.378400778928078,0.9905812312171565,0.26356203745495055,UAV3->E0,1.0,PKW350_333_0,333.0
PKW351,888286.2832598559,0.0,0.2353752,0.0,0.11440736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.204796,6.75697914971352,2,0.11440736,13.635565641677042,0.9832295282497666,0.35340766588089795,E3->E2,1.0,PKW351_333_2,333.0
PKW352,581922.6458664003,4.9036605736429095,0.2353752,0.0,0.11440736,0.11278501818181819,0.0158824,0.0,0.22167253333333334,0.03505776,0.0,0.2073496,10.848155491357454,9,0.2073496,21.90366057364291,0.9838418981344595,0.590133679026944,UAV0->E9,0.0,PKW352_333_1,333.0
PKW353,6438460.396777094,0.0,0.2353752,0.0,0.11440736,0.11278501818181819,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2073496,1.071330452508839,6,0.23277226666666667,2.3836891569828444,0.9888714805272332,0.047895107547795746,E5->E6,1.0,PKW353_333_0,333.0
PKW353,nan,0.0,0.2353752,0.0,0.11440736,0.11278501818181819,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2073496,6e-10,,nan,0.003456,0.9888714805272332,0.0,LOCAL,1.0,PKW353_333_1,333.0
PKW356,nan,0.0,0.2353752,0.0,0.11440736,0.11278501818181819,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2073496,3.5000000000000003e-09,,nan,0.01092,0.9888714805272332,0.0,LOCAL,1.0,PKW356_333_0,333.0
PKW356,261350.1257668582,54.1509993212632,0.2353752,0.0,0.11440736,0.12998065454545454,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2073496,40.01050934727387,3,0.12998065454545454,80.1509993212632,0.9760705026881557,0.8160889142965311,UAV2->E3,0.0,PKW356_333_2,333.0
PKW357,581894.9631433745,0.32494489627046974,0.2353752,0.0,0.11440736,0.12998065454545454,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2149668,9.554989062931236,9,0.2149668,19.32494489627047,0.9777678331870706,0.47018687169321016,DIRECT_E9,0.0,PKW357_333_0,333.0
PKW357,581894.9631433745,0.0,0.2353752,0.0,0.11440736,0.12998065454545454,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,1.581041366680564,9,0.2161076,3.378190306577128,0.9780600794939369,0.47018687169321016,DIRECT_E9,1.0,PKW357_333_2,333.0
PKW358,nan,0.0,0.2353752,0.0,0.11440736,0.12998065454545454,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,3.94e-09,,nan,0.0394,0.9780600794939369,0.0,LOCAL,1.0,PKW358_333_0,333.0
PKW358,888279.7246225155,0.0,0.2358952,0.0,0.11440736,0.12998065454545454,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,1.801234404628282,0,0.2358952,3.8383640071765637,0.9783031273975105,0.3534114781997779,DIRECT_E0,1.0,PKW358_333_1,333.0
PKW359,nan,0.0,0.2358952,0.0,0.11440736,0.12998065454545454,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,2.7e-09,,nan,0.00648,0.9783031273975105,0.0,LOCAL,1.0,PKW359_333_1,333.0
PKW359,nan,0.0,0.2358952,0.0,0.11440736,0.12998065454545454,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,2.01e-09,,nan,0.0106608,0.9783031273975105,0.0,LOCAL,1.0,PKW359_333_2,333.0
PKW360,262337.0749836546,9.606846194515214,0.2358952,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,10.237069578575879,3,0.13270705454545453,20.606846194515214,0.9765492460720484,0.8149179884310779,UAV2->E3,0.0,PKW360_333_1,333.0
PKW361,6429733.964882641,0.0,0.2466822,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,1.0180518968628027,0,0.2466822,2.2827859787176052,0.981929998283611,0.2635621251674821,UAV3->E0,1.0,PKW361_333_1,333.0
PKW361,6429733.964882641,0.0,0.2694478,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,2.531850792077718,0,0.2694478,5.333149371419436,0.9954519087303505,0.2635621251674821,UAV3->E0,1.0,PKW361_333_2,333.0
PKW362,nan,0.0,0.2694478,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,3.1600000000000003e-09,,nan,0.0649696,0.9954519087303505,0.0,LOCAL,1.0,PKW362_333_0,333.0
PKW362,888285.824878067,0.0,0.275493,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23277226666666667,0.03505776,0.0,0.2161076,5.671787376765403,0,0.275493,11.619067745402807,0.9994820765091207,0.4997925649345768,UAV3->E0,1.0,PKW362_333_2,333.0
PKW363,1250030.6945327022,0.0,0.275493,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23370453333333333,0.03505776,0.0,0.2161076,2.943927711165956,6,0.23370453333333333,6.121559953356744,0.9997382454729988,0.2689419010337303,DIRECT_E6,1.0,PKW363_333_0,333.0
PKW365,282917.5841119796,0.0,0.2765284,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23370453333333333,0.03505776,0.0,0.2161076,4.383397842768318,0,0.2765284,9.044812080192635,1.0004415695806639,0.7290287604689667,E1->E0,1.0,PKW365_333_2,333.0
PKW366,1250030.426405617,2.8750782311366994,0.2765284,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.03505776,0.0,0.2161076,4.3198948502381835,6,0.23528853333333333,8.8750782311367,1.0008832143803428,0.26894199704378857,DIRECT_E6,0.0,PKW366_333_2,333.0
PKW367,282917.64179098466,18.575811638424334,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.03505776,0.0,0.2161076,20.64438562113217,0,0.2800324,41.575811638424334,1.0032769486656803,0.7290286712886875,E1->E0,0.0,PKW367_333_2,333.0
PKW369,nan,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.03505776,0.0,0.2161076,4.09e-09,,nan,0.0075256,1.0032769486656803,0.0,LOCAL,1.0,PKW369_333_1,333.0
PKW369,nan,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.03505776,0.0,0.2161076,4.46e-09,,nan,0.0945848,1.0032769486656803,0.0,LOCAL,1.0,PKW369_333_2,333.0
PKW370,nan,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.03505776,0.0,0.2161076,1.25e-09,,nan,0.0084,1.0032769486656803,0.0,LOCAL,1.0,PKW370_333_0,333.0
PKW371,nan,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.03505776,0.0,0.2161076,3.4500000000000003e-09,,nan,0.02346,1.0032769486656803,0.0,LOCAL,1.0,PKW371_333_0,333.0
PKW372,nan,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.03505776,0.0,0.2161076,2.9100000000000005e-09,,nan,0.0121056,1.0032769486656803,0.0,LOCAL,1.0,PKW372_333_2,333.0
PKW374,335570.7390293288,30.522896590609633,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.05575072,0.0,0.2161076,33.733572946729815,7,0.05575072,67.52289659060963,0.9722685501457027,0.6481912448091327,DIRECT_E7,0.0,PKW374_333_1,333.0
PKW374,335570.7390293288,23.05315465490901,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.06117952,0.0,0.2161076,15.495987573979505,7,0.06117952,31.05315465490901,0.9649070284537951,0.6481912448091327,DIRECT_E7,0.0,PKW374_333_2,333.0
PKW375,370002.7314708039,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.06117952,0.0,0.218848,10.29873590753308,9,0.218848,20.81631979915416,0.9652460009947493,0.688399382476756,UAV0->E9,1.0,PKW375_333_0,333.0
PKW375,nan,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.06117952,0.0,0.218848,2.4500000000000004e-09,,nan,0.032928000000000006,0.9652460009947493,0.0,LOCAL,1.0,PKW375_333_1,333.0
PKW375,nan,0.0,0.2800324,0.0,0.11440736,0.13270705454545453,0.0158824,0.0,0.23528853333333333,0.06117952,0.0,0.218848,3.8900000000000004e-09,,nan,0.0989024,0.9652460009947493,0.0,LOCAL,1.0,PKW375_333_2,333.0
PKW376,262337.0994423789,61.21076773334201,0.2800324,0.0,0.11440736,0.14271927272727272,0.0158824,0.0,0.23528853333333333,0.06117952,0.0,0.218848,42.03402423799087,3,0.14271927272727272,84.21076773334201,0.9590743336053575,0.8149179594035383,UAV2->E3,0.0,PKW376_333_0,333.0
PKW376,262337.0994423789,78.97357119374759,0.2800324,0.0,0.11440736,0.1501677090909091,0.0158824,0.0,0.23528853333333333,0.06117952,0.0,0.218848,45.91170174756159,3,0.1501677090909091,91.97357119374759,0.9550816007998686,0.8149179594035383,UAV2->E3,0.0,PKW376_333_1,333.0
PKW377,nan,0.0,0.2800324,0.0,0.11440736,0.1501677090909091,0.0158824,0.0,0.23528853333333333,0.06117952,0.0,0.218848,3.56e-09,,nan,0.0580992,0.9550816007998686,0.0,LOCAL,1.0,PKW377_333_0,333.0
PKW377,254617.7321681196,6.932252878841322,0.2800324,0.0,0.11440736,0.1501677090909091,0.0158824,0.0,0.23711217777777777,0.06117952,0.0,0.218848,7.347570355047522,6,0.23711217777777777,14.932252878841322,0.9555798750472551,0.8240542077547075,UAV1->E6,0.0,PKW377_333_2,333.0
